# source: http://www.bco-dmo.org/dataset-deployment/453044
#  version: 06April2010 
#  PI: Minnett 
#  Radiosonde profiles of atmospheric temperature, humidity, wind speed and direction
# 
Filename    date_UTC  time_UTC  lat     lon     Hmax   Pmin   N     Id         Time_Min  Time_Sec  Height  Pressure  Temperature  RH  Dewp  PotTem  VapP  MixR  Dir  Speed  
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       0         22954   34.8      -55.5        nd  nd    570.7   nd    nd    27   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       2         22959   34.8      -55.4        nd  nd    571.0   nd    nd    27   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       4         22965   34.8      -55.4        nd  nd    571.0   nd    nd    26   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       6         22971   34.7      -55.4        nd  nd    571.4   nd    nd    25   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       8         22977   34.7      -55.4        nd  nd    571.4   nd    nd    25   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       10        22984   34.7      -55.3        nd  nd    571.7   nd    nd    24   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       12        22990   34.6      -55.3        nd  nd    572.2   nd    nd    23   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       14        22996   34.6      -55.3        nd  nd    572.2   nd    nd    23   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       16        23002   34.6      -55.3        nd  nd    572.2   nd    nd    22   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       18        23009   34.5      -55.3        nd  nd    572.7   nd    nd    22   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       20        23013   34.5      -55.3        nd  nd    572.7   nd    nd    22   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       22        23019   34.5      -55.3        nd  nd    572.7   nd    nd    22   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       24        23029   34.4      -55.4        nd  nd    572.9   nd    nd    21   7      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       26        23035   34.4      -55.4        nd  nd    572.9   nd    nd    22   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       28        23041   34.4      -55.4        nd  nd    572.9   nd    nd    22   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       30        23047   34.3      -55.4        nd  nd    573.4   nd    nd    22   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       32        23052   34.3      -55.4        nd  nd    573.4   nd    nd    22   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       34        23058   34.3      -55.3        nd  nd    573.6   nd    nd    23   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       36        23066   34.2      -55.3        nd  nd    574.1   nd    nd    23   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       38        23069   34.2      -55.2        nd  nd    574.4   nd    nd    24   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       40        23075   34.2      -55.2        nd  nd    574.4   nd    nd    25   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       42        23085   34.1      -55.2        nd  nd    574.8   nd    nd    25   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       44        23093   34.1      -55.2        nd  nd    574.8   nd    nd    26   6      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       46        23100   34.1      -55.2        nd  nd    574.8   nd    nd    27   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       48        23108   34.0      -55.1        nd  nd    575.6   nd    nd    28   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       50        23113   34.0      -55.1        nd  nd    575.6   nd    nd    29   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       52        23118   34.0      -55.1        nd  nd    575.6   nd    nd    30   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       54        23122   33.9      -55.1        nd  nd    576.1   nd    nd    32   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       56        23125   33.9      -55.1        nd  nd    576.1   nd    nd    33   5      
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   118       58        23132   33.9      -55.0        nd  nd    576.3   nd    nd    34   5      
